bom_code,bom_description,cost_type,process_group,machine_bucket,source_line_type,line_sequence,operation_reference,operation_description,cost_code,cost_description,unit_of_measure,quantity,run_hours,system_quantity_per_run,override_speed,effective_quantity_per_run,supplier_list_price,standard_cost,fallback_last_price,cost_rate,unit_cost,extended_cost,is_informational_row,bom_print_machine,bom_die_cut_machine,bom_fold_glue_machine,bom_other_machine,bom_machine_total,bom_labour,bom_materials,bom_total_unit_cost
BOX001/101/YPL/M0170/01/1000G,PRINTED LID - MAJESTIC MEATS 590x390x150 1000GSM 1,Labour,Diecutter,,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter Operator,101 Die Cutter Operator,,,1,4,4.226305,4.226305,,,,136.57,136.57,32.31428,0,29.67,42.11,87.75,0,159.53,158.42,481.03,798.98
BOX001/101/YPL/M0170/01/1000G,PRINTED LID - MAJESTIC MEATS 590x390x150 1000GSM 1,Machine,Diecutter,Die Cut,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter #1,101 Die Cutter #1,,,1,4,4.226305,4.226305,,,,177.99,177.99,42.1148,0,29.67,42.11,87.75,0,159.53,158.42,481.03,798.98
BOX001/101/YPL/M0170/01/1000G,PRINTED LID - MAJESTIC MEATS 590x390x150 1000GSM 1,Labour,Folder Gluer,,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Operator,101 Folder Gluer Operator,,,1,10,2.02842,2.02842,,,,135.43,135.43,66.76625,0,29.67,42.11,87.75,0,159.53,158.42,481.03,798.98
BOX001/101/YPL/M0170/01/1000G,PRINTED LID - MAJESTIC MEATS 590x390x150 1000GSM 1,Machine,Folder Gluer,Fold Glue,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Domino,101 Folder Gluer Domino,,,1,10,2.02842,2.02842,,,,177.99,177.99,87.7481,0,29.67,42.11,87.75,0,159.53,158.42,481.03,798.98
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.005,,,,,187,0,210,,187,0.935,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,3,,,0-FACTORY/101/STRETCHWRAP,STRETCHWRAP,Tonne,1e-05,,,,,2440,0,2440,,2440,0.0244,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,4,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,5,,,0-TOPSHEET/101/1500mmx50UMS,Topsheet 101,Tonne,1e-05,,,,,2347,0,1820,,2347,0.02347,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,2,6,,,BRD001/YPL/P0167/01/1000G/WW,PRINTED BRD - PILGRIMS TILLYDOWN EURO LID 590x390x150,1000 Sheet,0.5,,,,,,0,,,771.3945,385.69725,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Rolled Child,,,2,6.001,,,BRD001/YPL/P0167/01/1000G/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,771.3945,385.69725,1,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Rolled Child,,,2,6.002,,,BRD001/YPL/P0167/01/1000G/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Rolled Child,Printer,Print,2,6.003,,,BRD001/YPL/P0167/01/1000G/WW,Rolled Up Child Print Machine,1000 Sheet,0.5,,,,,,,,,29.665,14.8325,1,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Material,,,0,7,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,4.150697,4.150697,,,,136.57,136.57,32.90291,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,4.150697,4.150697,,,,136.57,136.57,32.90291,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #3,101 Die Cutter #3,,,1,8,4.150697,4.150697,,,,177.99,177.99,42.88195,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #3,101 Die Cutter #3,,,1,8,4.150697,4.150697,,,,177.99,177.99,42.88195,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Labour,Diecutter,,0,30,FOLDER GLUER,FOLDER GLUER,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,10,4.150697,4.150697,,,,136.57,136.57,32.90291,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Labour,Diecutter,,0,30,FOLDER GLUER,FOLDER GLUER,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,10,4.150697,4.150697,,,,136.57,136.57,32.90291,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,4.285092,4.285092,,,,177.99,177.99,41.53703,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/P0167/01/1000G,PRINTED LID - PILGRIMS TILLYDOWN EURO LID 590x390x,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,4.285092,4.285092,,,,177.99,177.99,41.53703,0,14.83,85.76,83.07,0,183.67,161.28,400.92,745.87
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.004,,,,,187,0,210,,187,0.748,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,0,3,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,0,4,,,0-TOPSHEET/101/1400mmx50UMS,Topsheet 101,Tonne,0.001,,,,,1945,0,,,1945,1.945,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,2,5,,,BRD001/YPL/R0013/02/1000G/WW,PRINTED BOARD - R J TREVARTHEN 1380x885 1000G,1000 Sheet,0.5,,,,,,0,,,927.67,463.835,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Rolled Child,,,2,5.001,,,BRD001/YPL/R0013/02/1000G/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,927.67,463.835,1,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Rolled Child,,,2,5.002,,,BRD001/YPL/R0013/02/1000G/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Rolled Child,Printer,Print,2,5.003,,,BRD001/YPL/R0013/02/1000G/WW,Rolled Up Child Print Machine,1000 Sheet,0.5,,,,,,,,,29.665,14.8325,1,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Material,,,0,6,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,4.213902,4.213902,,,,136.57,136.57,32.40939,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #1,101 Die Cutter #1,,,1,8,4.213902,4.213902,,,,177.99,177.99,42.23876,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OPERATOR,101 Folder Gluer Operator,,,1,10,3.344137,3.344137,,,,135.43,135.43,40.49774,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0013/02/1000G,PRINTED LID -  R J TREVARTHEN 590x390x150 1000G 12,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,3.344137,3.344137,,,,177.99,177.99,53.22449,0,14.83,42.24,53.22,0,110.3,102.58,480.77,693.64
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.005,,,,,187,0,210,,187,0.935,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,3,,,0-FACTORY/101/STRETCHWRAP,STRETCHWRAP,Tonne,1e-05,,,,,2440,0,2440,,2440,0.0244,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,4,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,5,,,0-TOPSHEET/101/1500mmx50UMS,Topsheet 101,Tonne,1e-05,,,,,2347,0,1820,,2347,0.02347,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,2,6,,,BRD001/YPL/R0026/01/950G/WB,PRINTED BOARD - PEARSONS 585mm x 390mm x 150mm 950GSM,1000,0.587,,,,,,0,,,919.8875,539.97396,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Rolled Child,,,2,6.001,,,BRD001/YPL/R0026/01/950G/WB,Rolled Up Child Material,1000,0.587,,,,,,,,,919.8875,539.97396,1,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Rolled Child,,,2,6.002,,,BRD001/YPL/R0026/01/950G/WB,Rolled Up Child Labour,1000,0.587,,,,,,,,,59.34167,34.83356,1,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Rolled Child,Printer,Print,2,6.003,,,BRD001/YPL/R0026/01/950G/WB,Rolled Up Child Print Machine,1000,0.587,,,,,,,,,29.665,17.41336,1,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Material,,,0,7,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,5.1477,5.1477,,,,136.57,136.57,26.5303,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #3,101 Die Cutter #3,,,1,8,5.1477,5.1477,,,,177.99,177.99,34.57661,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OPERATOR,101 Folder Gluer Operator,,,1,10,4.623408,4.623408,,,,135.43,135.43,29.29225,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0026/01/950G,BOX001/101/YPL/R0026/01/950G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,4.623408,4.623408,,,,177.99,177.99,38.49758,0,17.41,34.58,38.5,0,90.49,90.66,555.2,736.34
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.005,,,,,187,0,210,,187,0.935,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,3,,,0-FACTORY/101/STRETCHWRAP,STRETCHWRAP,Tonne,1e-05,,,,,2440,0,2440,,2440,0.0244,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,4,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,5,,,0-TOPSHEET/101/1500mmx50UMS,Topsheet 101,Tonne,1e-05,,,,,2347,0,1820,,2347,0.02347,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,2,6,,,BRD001/102/YPL/R0038/01/WW,PRINTED BOARD - RAVENDALE EURO LID 1380x885 1000G,1000 Sheet,0.5,,,,,,0,,,915.61515,457.80758,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Rolled Child,,,2,6.001,,,BRD001/102/YPL/R0038/01/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,915.61515,457.80758,1,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Rolled Child,,,2,6.002,,,BRD001/102/YPL/R0038/01/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Rolled Child,Printer,Print,2,6.003,,,BRD001/102/YPL/R0038/01/WW,Rolled Up Child Print Machine,1000 Sheet,0.5,,,,,,,,,29.665,14.8325,1,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Material,,,0,7,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Labour,Diecutter,,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter Operator,101 Die Cutter Operator,,,1,8,4.596442,4.596442,,,,136.57,136.57,29.71211,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Machine,Diecutter,Die Cut,0,10,DIE CUTTING,DIE CUTTING,101 Die Cutter #1,101 Die Cutter #1,,,1,8,4.596442,4.596442,,,,177.99,177.99,38.72343,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Labour,Folder Gluer,,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Operator,101 Folder Gluer Operator,,,1,10,3.347855,3.347855,,,,135.43,135.43,40.45277,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/R0038/01/1000G,BOX001/101/YPL/R0038/01/1000G,Machine,Folder Gluer,Fold Glue,0,20,FOLDER GLUER,FOLDER GLUER,101 Folder Gluer Domino,101 Folder Gluer Domino,,,1,10,3.347855,3.347855,,,,177.99,177.99,53.16539,0,14.83,38.72,53.17,0,106.72,99.84,473.03,679.59
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.005,,,,,187,0,210,,187,0.935,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,3,,,0-FACTORY/101/STRETCHWRAP,STRETCHWRAP,Tonne,1e-05,,,,,2440,0,2440,,2440,0.0244,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,4,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,5,,,0-TOPSHEET/101/1500mmx50UMS,Topsheet 101,Tonne,1e-05,,,,,2347,0,1820,,2347,0.02347,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,2,6,,,BRD001/101/YPL/S0275/01/WW,PRINTED BOARD FOR LID - SPENBOROUGH HALAL 585x390x150 1000G,1000 Sheet,0.5,,,,,,0,,,930.8963,465.44815,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Rolled Child,,,2,6.001,,,BRD001/101/YPL/S0275/01/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,930.8963,465.44815,1,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Rolled Child,,,2,6.002,,,BRD001/101/YPL/S0275/01/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Rolled Child,Printer,Print,2,6.003,,,BRD001/101/YPL/S0275/01/WW,Rolled Up Child Print Machine,1000 Sheet,0.5,,,,,,,,,29.665,14.8325,1,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Material,,,0,7,,,PLASTOMELT9799,PLASTOMELT9799,Tonne,0.003,,,,,2750,0,2518.65105,,2750,8.25,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Labour,Diecutter,,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER OPERATOR,101 Die Cutter Operator,,,1,8,4.306767,4.306767,,,,136.57,136.57,31.71056,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Machine,Diecutter,Die Cut,0,20,DIE CUTTING,DIE CUTTING,101 DIE CUTTER #3,101 Die Cutter #3,,,1,8,4.306767,4.306767,,,,177.99,177.99,41.32798,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Labour,Folder Gluer,,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OPERATOR,101 Folder Gluer Operator,,,1,10,4.396052,4.396052,,,,135.43,135.43,30.80719,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/01/1000G,BOX001/101/YPL/S0275/01/1000G,Machine,Folder Gluer,Fold Glue,0,30,FOLDER GLUER,FOLDER GLUER,101 FOLDER GLUER OMEGA,101 Folder Gluer Omega,,,1,10,4.396052,4.396052,,,,177.99,177.99,40.4886,0,14.83,41.33,40.49,0,96.65,92.19,480.67,669.51
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,0,1,,,0-FACTORY/101/BANDING/01,Factory Banding 101,COIL,0.03,,,,,41.39,0,36.2,,41.39,1.2417,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,0,2,,,0-FACTORY/101/LAYERCARD,Factory Layercard 101 Testliner 150GSM 1100x930,1000,0.005,,,,,187,0,210,,187,0.935,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,0,3,,,0-FACTORY/101/STRETCHWRAP,STRETCHWRAP,Tonne,1e-05,,,,,2440,0,2440,,2440,0.0244,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,0,4,,,0-PALLETS/101/Std1000x1200,Pallet 1000x1200 101,1000,0.001,,,,,4750,0,4750,,4750,4.75,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,0,5,,,0-TOPSHEET/101/1500mmx50UMS,Topsheet 101,Tonne,1e-05,,,,,2347,0,1820,,2347,0.02347,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Material,,,2,6,,,BRD001/101/YPL/S0275/02/WW,PRINTED BOARD FOR LID - SPENBOROUGH RED STRIPE 585x390x150,1000 Sheet,0.5,,,,,,0,,,854.62,427.31,0,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Rolled Child,,,2,6.001,,,BRD001/101/YPL/S0275/02/WW,Rolled Up Child Material,1000 Sheet,0.5,,,,,,,,,854.62,427.31,1,14.83,0,0,0,14.83,29.67,467.53,512.04
BOX001/101/YPL/S0275/02/1000G,BOX001/101/YPL/S0275/02/1000G,Rolled Child,,,2,6.002,,,BRD001/101/YPL/S0275/02/WW,Rolled Up Child Labour,1000 Sheet,0.5,,,,,,,,,59.34167,29.67084,1,14.83,0,0,0,14.83,29.67,467.53,512.04
